date,hour,USD_per_MWh,wind Hatchet MWh
1/22/2018,514,29.02016,1.35554
1/22/2018,515,26.01568,1.95627
1/22/2018,516,27.22207,0.734559
1/22/2018,517,24.46992,0.142462
1/22/2018,518,25.13178,0
1/22/2018,519,24.48021,0
1/22/2018,520,29.18883,0
1/22/2018,521,36.04553,0
1/22/2018,522,47.94585,0
1/22/2018,523,52.56623,0
1/22/2018,524,43.89317,0
1/22/2018,525,42.28862,0
1/22/2018,526,36.35711,0
1/22/2018,527,33.39308,0
1/22/2018,528,32.26619,0
1/23/2018,529,29.15283,0
1/23/2018,530,27.75219,0
1/23/2018,531,27.27291,0
1/23/2018,532,27.5576,0
1/23/2018,533,28.17124,0
1/23/2018,534,34.34193,0
1/23/2018,535,51.15272,0
1/23/2018,536,46.50708,0
1/23/2018,537,32.87379,0
1/23/2018,538,26.32205,0
1/23/2018,539,23.46078,0
1/23/2018,540,21.28566,0
1/23/2018,541,20.62418,0.644624
1/23/2018,542,20.96375,0.801529
1/23/2018,543,23.27739,4.28615
1/23/2018,544,28.6646,11.3169
1/23/2018,545,35.55641,10.4502
1/23/2018,546,50.30428,6.27351
1/23/2018,547,53.19371,4.15662
1/23/2018,548,44.14007,2.99321
1/23/2018,549,43.0046,0.422191
1/23/2018,550,37.59212,0
1/23/2018,551,33.43161,0.0276922
1/23/2018,552,31.39148,0.206495
1/24/2018,553,27.05769,0.601304
1/24/2018,554,26.83833,0.513194
1/24/2018,555,25.86395,0
1/24/2018,556,25.94334,0
1/24/2018,557,27.04335,0.0953487
1/24/2018,558,33.22031,0.0695973
1/24/2018,559,45.35916,0
1/24/2018,560,39.45837,0
1/24/2018,561,30.83943,0
1/24/2018,562,24.24978,0
1/24/2018,563,21.92273,0
1/24/2018,564,19.91677,0
1/24/2018,565,18.92202,0
1/24/2018,566,19.25594,0
1/24/2018,567,20.78981,0
1/24/2018,568,28.42627,0
1/24/2018,569,32.03041,0
1/24/2018,570,41.69597,0
1/24/2018,571,50.61299,0
1/24/2018,572,41.87154,0
1/24/2018,573,38.39043,0
1/24/2018,574,34.80181,0
1/24/2018,575,31.64893,0
1/24/2018,576,29.10154,0
